
-0.31 1.166667e+01 9.796033e-20 1.983382e-22 9.756365e-20
-0.31 1.400000e+01 4.511097e-22 4.240122e-27 4.511012e-22

-0.21 7.000000e+00 2.794657e-16 1.297336e-16 1.999842e-17
-0.21 9.333333e+00 1.054540e-19 3.184735e-21 9.908457e-20
-0.21 1.166667e+01 4.582799e-22 6.808709e-26 4.581438e-22
-0.21 1.400000e+01 2.118299e-24 1.455575e-30 2.118296e-24

-0.10 7.000000e+00 2.027866e-19 5.109813e-20 1.005904e-19
-0.10 9.333333e+00 4.674740e-22 1.093328e-24 4.652959e-22
-0.10 1.166667e+01 2.151352e-24 2.337335e-29 2.151367e-24
-0.10 1.400000e+01 9.940817e-27 4.996785e-34 9.947164e-27

0.00 7.000000e+00 5.076682e-22 1.755616e-23 4.725559e-22
0.00 9.333333e+00 2.180140e-24 3.753250e-28 2.184954e-24
0.00 1.166667e+01 1.010248e-26 8.023746e-33 1.010246e-26
0.00 1.400000e+01 4.671022e-29 1.715327e-37 4.671022e-29
